Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30
2025-11-12 00:00:00,2026-02-28 00:00:00,2026-12-29 00:00:00,1900-01-02 00:00:00,0000064746,1,LAREDO    ,5117,MEDLINE OPTIFOAM THIN 4x4 MSC1544EP,2,94.6,189.2,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",12001 General Milton Dr,,TX,78045          ,          ,0,,Medline Industries,Laredo,"This location will be inactive Effective 7/17/17. new location 12001 General Milton Dr. Laredo, TX . If customer request NDA -  use  Fedex Collect # 326382027",PCI-01    ,,36.703727999999984
2025-11-12 00:00:00,2026-02-17 00:00:00,2026-12-29 00:00:00,1900-01-02 00:00:00,0000064749,1,MORENO    ,6012,MEDLINE CURAD MEDISTRIP 1/4 X 3 IN STERILE NON250314,11,66.77,734.47,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",16415 Cosmos Street,,CA,92551          ,          ,2,,Medline - SPT Division,Moreno Valley,call for dock appointment 951-296-2639 x 4237 or email yduran@medline.com,PCI-01    ,,523.527125
2025-11-12 00:00:00,2026-02-28 00:00:00,2026-12-29 00:00:00,1900-01-02 00:00:00,0000064751,1,MORENO    ,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,5,123,615,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",16415 Cosmos Street,,CA,92551          ,          ,0,,Medline - SPT Division,Moreno Valley,call for dock appointment 951-296-2639 x 4237 or email yduran@medline.com,PCI-01    ,,300.27383499999996
2025-11-19 00:00:00,2026-02-28 00:00:00,2026-12-29 00:00:00,1900-01-02 00:00:00,0000064765,1,LAREDO    ,6010,MEDLINE CURAD MEDISTRIP 1/2 X 4 IN STERILE NON250412,21,102,2142,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",12001 General Milton Dr,,TX,78045          ,          ,2,,Medline Industries,Laredo,"This location will be inactive Effective 7/17/17. new location 12001 General Milton Dr. Laredo, TX . If customer request NDA -  use  Fedex Collect # 326382027",PCI-01    ,,697.122972
2025-11-19 00:00:00,2026-03-06 00:00:00,2026-12-29 00:00:00,1900-01-02 00:00:00,0000064766,1,LAREDO    ,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,9,123,1107,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",12001 General Milton Dr,,TX,78045          ,          ,0,,Medline Industries,Laredo,"This location will be inactive Effective 7/17/17. new location 12001 General Milton Dr. Laredo, TX . If customer request NDA -  use  Fedex Collect # 326382027",PCI-01    ,,540.492903
2025-11-19 00:00:00,2026-03-06 00:00:00,2026-12-29 00:00:00,1900-01-02 00:00:00,0000064767,1,MORENO    ,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,5,123,615,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",16415 Cosmos Street,,CA,92551          ,          ,0,,Medline - SPT Division,Moreno Valley,call for dock appointment 951-296-2639 x 4237 or email yduran@medline.com,PCI-01    ,,300.27383499999996
2025-11-21 00:00:00,2026-02-20 00:00:00,2026-12-29 00:00:00,1900-01-02 00:00:00,0000064772,10,C50       ,5116,MEDLINE OPTIFOAM THIN 2X3 MSC1523EP,7,63.42,443.94,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",8787 W BUCKEYE RD,,AZ,853539399,          ,0,,Medline Industries LP,TOLLESON,,PCI-01    ,,154.37034900000003
2025-11-21 00:00:00,2026-02-20 00:00:00,2026-12-29 00:00:00,1900-01-02 00:00:00,0000064773,10,C41       ,5116,MEDLINE OPTIFOAM THIN 2X3 MSC1523EP,4,63.42,253.68,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",1040 Enterprise Parkway,,OH,43162,          ,0,,Medline Industries LP,West Jefferson,,PCI-01    ,,88.21162800000002
2025-11-21 00:00:00,2026-02-20 00:00:00,2026-12-29 00:00:00,1900-01-02 00:00:00,0000064776,10,C02       ,5116,MEDLINE OPTIFOAM THIN 2X3 MSC1523EP,1,63.42,63.42,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.","2200 Cornerstone Pkwy, Ste 100",,IL,60030,          ,0,,Medline Industries LP,Grayslake,,PCI-01    ,,22.052907000000005
2025-12-08 00:00:00,2026-03-06 00:00:00,2026-12-29 00:00:00,1900-01-02 00:00:00,0000064799,20,C41       ,5116,MEDLINE OPTIFOAM THIN 2X3 MSC1523EP,10,63.42,634.2,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",1040 Enterprise Parkway,,OH,43162,          ,0,,Medline Industries LP,West Jefferson,,PCI-01    ,,220.52907000000005
2025-12-08 00:00:00,2026-03-06 00:00:00,2026-12-29 00:00:00,1900-01-02 00:00:00,0000064803,20,C02       ,5116,MEDLINE OPTIFOAM THIN 2X3 MSC1523EP,3,63.42,190.26,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.","2200 Cornerstone Pkwy, Ste 100",,IL,60030,          ,0,,Medline Industries LP,Grayslake,,PCI-01    ,,66.15872100000001
2025-12-08 00:00:00,2026-03-06 00:00:00,2026-12-29 00:00:00,1900-01-02 00:00:00,0000064805,10,C50       ,5116,MEDLINE OPTIFOAM THIN 2X3 MSC1523EP,3,63.42,190.26,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",8787 W BUCKEYE RD,,AZ,853539399,          ,0,,Medline Industries LP,TOLLESON,,PCI-01    ,,66.15872100000001
2025-12-08 00:00:00,2026-03-06 00:00:00,2026-12-29 00:00:00,1900-01-02 00:00:00,0000064809,10,B48       ,5116,MEDLINE OPTIFOAM THIN 2X3 MSC1523EP,4,63.42,253.68,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",36445 Van Born Road STE 200,,MI,48174,          ,0,,Medline Industries LP,Romulus,,PCI-01    ,,88.21162800000002
2025-12-10 00:00:00,2025-12-16 00:00:00,2026-12-29 00:00:00,1900-01-02 00:00:00,0000064818,1,LAREDO    ,4785,"MEDLINE 119883 10""x16"" Instrument Drape",9,160,1440,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",12001 General Milton Dr,,TX,78045          ,          ,14,,Medline Industries,Laredo,"This location will be inactive Effective 7/17/17. new location 12001 General Milton Dr. Laredo, TX . If customer request NDA -  use  Fedex Collect # 326382027",PCI-01    ,,1003.0896359999999
2025-12-10 00:00:00,2026-03-17 00:00:00,2026-12-29 00:00:00,1900-01-02 00:00:00,0000064820,1,NORTHPT   ,6010,MEDLINE CURAD MEDISTRIP 1/2 X 4 IN STERILE NON250412,1,102,102,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",1170 South Northpoint Blvd.,,IL,60085          ,          ,2,,Medline - SPT Division,Waukegan,,PCI-01    ,,33.196332
2025-12-10 00:00:00,2026-03-14 00:00:00,2026-12-29 00:00:00,1900-01-02 00:00:00,0000064821,1,MORENO    ,6010,MEDLINE CURAD MEDISTRIP 1/2 X 4 IN STERILE NON250412,9,102,918,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",16415 Cosmos Street,,CA,92551          ,          ,2,,Medline - SPT Division,Moreno Valley,call for dock appointment 951-296-2639 x 4237 or email yduran@medline.com,PCI-01    ,,298.76698799999997
2025-12-10 00:00:00,2026-03-14 00:00:00,2026-12-29 00:00:00,1900-01-02 00:00:00,0000064821,5,MORENO    ,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,5,123,615,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",16415 Cosmos Street,,CA,92551          ,          ,0,,Medline - SPT Division,Moreno Valley,call for dock appointment 951-296-2639 x 4237 or email yduran@medline.com,PCI-01    ,,300.27383499999996
2025-12-17 00:00:00,2026-04-06 00:00:00,2026-12-29 00:00:00,1900-01-02 00:00:00,0000064830,1,MORENO    ,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,6,123,738,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",16415 Cosmos Street,,CA,92551          ,          ,0,,Medline - SPT Division,Moreno Valley,call for dock appointment 951-296-2639 x 4237 or email yduran@medline.com,PCI-01    ,,360.328602
2025-12-23 00:00:00,1900-01-02 00:00:00,2026-12-29 00:00:00,1900-01-02 00:00:00,0000064836,1,LAREDO    ,4785,"MEDLINE 119883 10""x16"" Instrument Drape",2,160,320,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",12001 General Milton Dr,,TX,78045          ,          ,14,,Medline Industries,Laredo,"This location will be inactive Effective 7/17/17. new location 12001 General Milton Dr. Laredo, TX . If customer request NDA -  use  Fedex Collect # 326382027",PCI-01    ,,222.908808
2025-12-29 00:00:00,2026-04-13 00:00:00,2026-12-29 00:00:00,1900-01-02 00:00:00,0000064838,1,LAREDO    ,5117,MEDLINE OPTIFOAM THIN 4x4 MSC1544EP,2,94.6,189.2,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",12001 General Milton Dr,,TX,78045          ,          ,0,,Medline Industries,Laredo,"This location will be inactive Effective 7/17/17. new location 12001 General Milton Dr. Laredo, TX . If customer request NDA -  use  Fedex Collect # 326382027",PCI-01    ,,36.703727999999984
2025-12-29 00:00:00,2026-01-05 00:00:00,2026-12-29 00:00:00,1900-01-02 00:00:00,0000064842,1,NORTHPT   ,4785,"MEDLINE 119883 10""x16"" Instrument Drape",1,160,160,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",1170 South Northpoint Blvd.,,IL,60085          ,          ,14,,Medline - SPT Division,Waukegan,,PCI-01    ,,111.454404
2025-12-29 00:00:00,2026-04-13 00:00:00,2026-12-29 00:00:00,1900-01-02 00:00:00,0000064844,1,MORENO    ,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,6,123,738,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",16415 Cosmos Street,,CA,92551          ,          ,0,,Medline - SPT Division,Moreno Valley,call for dock appointment 951-296-2639 x 4237 or email yduran@medline.com,PCI-01    ,,360.328602
2025-12-30 00:00:00,2026-01-07 00:00:00,2026-12-29 00:00:00,1900-01-02 00:00:00,0000064848,1,LAREDO    ,4785,"MEDLINE 119883 10""x16"" Instrument Drape",10,160,1600,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",12001 General Milton Dr,,TX,78045          ,          ,14,,Medline Industries,Laredo,"This location will be inactive Effective 7/17/17. new location 12001 General Milton Dr. Laredo, TX . If customer request NDA -  use  Fedex Collect # 326382027",PCI-01    ,,1114.54404
2025-12-30 00:00:00,2026-04-19 00:00:00,2026-12-29 00:00:00,1900-01-02 00:00:00,0000064849,1,LAREDO    ,5117,MEDLINE OPTIFOAM THIN 4x4 MSC1544EP,3,94.6,283.8,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",12001 General Milton Dr,,TX,78045          ,          ,0,,Medline Industries,Laredo,"This location will be inactive Effective 7/17/17. new location 12001 General Milton Dr. Laredo, TX . If customer request NDA -  use  Fedex Collect # 326382027",PCI-01    ,,55.055591999999976
2025-12-30 00:00:00,2026-04-19 00:00:00,2026-12-29 00:00:00,1900-01-02 00:00:00,0000064849,2,LAREDO    ,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,11,123,1353,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",12001 General Milton Dr,,TX,78045          ,          ,0,,Medline Industries,Laredo,"This location will be inactive Effective 7/17/17. new location 12001 General Milton Dr. Laredo, TX . If customer request NDA -  use  Fedex Collect # 326382027",PCI-01    ,,660.602437
2025-12-30 00:00:00,2026-01-07 00:00:00,2026-12-29 00:00:00,1900-01-02 00:00:00,0000064851,1,MORENO    ,4785,"MEDLINE 119883 10""x16"" Instrument Drape",46,160,7360,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",16415 Cosmos Street,,CA,92551          ,          ,14,,Medline - SPT Division,Moreno Valley,call for dock appointment 951-296-2639 x 4237 or email yduran@medline.com,PCI-01    ,,5126.9025839999995
2026-01-02 00:00:00,2026-03-31 00:00:00,2026-12-29 00:00:00,1900-01-02 00:00:00,0000064855,10,B06       ,5116,MEDLINE OPTIFOAM THIN 2X3 MSC1523EP,1,63.42,63.42,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.","1 Medline Drive, Suite 100",,TX,75172,          ,0,,Medline Industries LP,Wilmer,,PCI-01    ,,22.052907000000005
2026-01-02 00:00:00,2026-03-31 00:00:00,2026-12-29 00:00:00,1900-01-02 00:00:00,0000064856,10,C02       ,5116,MEDLINE OPTIFOAM THIN 2X3 MSC1523EP,2,63.42,126.84,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.","2200 Cornerstone Pkwy, Ste 100",,IL,60030,          ,0,,Medline Industries LP,Grayslake,,PCI-01    ,,44.10581400000001
2026-01-05 00:00:00,2026-04-01 00:00:00,2026-12-29 00:00:00,1900-01-02 00:00:00,0000064859,10,B06       ,5116,MEDLINE OPTIFOAM THIN 2X3 MSC1523EP,3,63.42,190.26,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.","1 Medline Drive, Suite 100",,TX,75172,          ,0,,Medline Industries LP,Wilmer,,PCI-01    ,,66.15872100000001
2026-01-05 00:00:00,2026-04-01 00:00:00,2026-12-29 00:00:00,1900-01-02 00:00:00,0000064859,20,B06       ,5117,MEDLINE OPTIFOAM THIN 4x4 MSC1544EP,1,94.6,94.6,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.","1 Medline Drive, Suite 100",,TX,75172,          ,0,,Medline Industries LP,Wilmer,,PCI-01    ,,18.351863999999992
2026-01-05 00:00:00,2026-04-01 00:00:00,2026-12-29 00:00:00,1900-01-02 00:00:00,0000064861,20,C89       ,5117,MEDLINE OPTIFOAM THIN 4x4 MSC1544EP,8,94.6,756.8,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",251 Hilton Dr,,IN,47130,          ,0,,Medline Industries LP,Jeffersonville,,PCI-01    ,,146.81491199999994
2026-01-05 00:00:00,2026-04-01 00:00:00,2026-12-29 00:00:00,1900-01-02 00:00:00,0000064862,20,C50       ,5117,MEDLINE OPTIFOAM THIN 4x4 MSC1544EP,6,94.6,567.6,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",8787 W BUCKEYE RD,,AZ,853539399,          ,0,,Medline Industries LP,TOLLESON,,PCI-01    ,,110.11118399999995
2026-01-05 00:00:00,2026-04-01 00:00:00,2026-12-29 00:00:00,1900-01-02 00:00:00,0000064863,20,C46       ,5117,MEDLINE OPTIFOAM THIN 4x4 MSC1544EP,9,94.6,851.4,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",5701 PROMONTORY PKWY,,CA,953779201,          ,0,,Medline Industries LP,TRACY,,PCI-01    ,,165.1667759999999
2026-01-05 00:00:00,2026-04-01 00:00:00,2026-12-29 00:00:00,1900-01-02 00:00:00,0000064864,20,B48       ,5116,MEDLINE OPTIFOAM THIN 2X3 MSC1523EP,5,63.42,317.1,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",36445 Van Born Road STE 200,,MI,48174,          ,0,,Medline Industries LP,Romulus,,PCI-01    ,,110.26453500000002
2026-01-05 00:00:00,2026-04-01 00:00:00,2026-12-29 00:00:00,1900-01-02 00:00:00,0000064867,20,C09       ,5117,MEDLINE OPTIFOAM THIN 4x4 MSC1544EP,10,94.6,946,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",1960 W Miro Way,,CA,92376,          ,0,,Medline Industries LP,Rialto,,PCI-01    ,,183.51863999999992
2026-01-05 00:00:00,2026-04-01 00:00:00,2026-12-29 00:00:00,1900-01-02 00:00:00,0000064868,20,C47       ,5117,MEDLINE OPTIFOAM THIN 4x4 MSC1544EP,7,94.6,662.2,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",239 Belvidere Rd,,MD,21903,          ,0,,Medline Industries LP,Perryville,,PCI-01    ,,128.46304799999996
2026-01-06 00:00:00,2026-04-25 00:00:00,2026-12-29 00:00:00,1900-01-02 00:00:00,0000064871,1,LAREDO    ,5117,MEDLINE OPTIFOAM THIN 4x4 MSC1544EP,3,94.6,283.8,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",12001 General Milton Dr,,TX,78045          ,          ,0,,Medline Industries,Laredo,"This location will be inactive Effective 7/17/17. new location 12001 General Milton Dr. Laredo, TX . If customer request NDA -  use  Fedex Collect # 326382027",PCI-01    ,,55.055591999999976
2026-01-06 00:00:00,2026-04-11 00:00:00,2026-12-29 00:00:00,1900-01-02 00:00:00,0000064873,1,NORTHPT   ,6011,MEDLINE CURAD MEDISTRIP 1/4 X 4 IN STERILE NON250414,1,127.14,127.14,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",1170 South Northpoint Blvd.,,IL,60085          ,          ,0,,Medline - SPT Division,Waukegan,,PCI-01    ,,58.000871000000004
2026-01-13 00:00:00,2026-05-01 00:00:00,2026-12-29 00:00:00,1900-01-02 00:00:00,0000064895,1,LAREDO    ,5117,MEDLINE OPTIFOAM THIN 4x4 MSC1544EP,3,94.6,283.8,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",12001 General Milton Dr,,TX,78045          ,          ,0,,Medline Industries,Laredo,"This location will be inactive Effective 7/17/17. new location 12001 General Milton Dr. Laredo, TX . If customer request NDA -  use  Fedex Collect # 326382027",PCI-01    ,,55.055591999999976
2026-01-13 00:00:00,2026-01-20 00:00:00,2026-12-29 00:00:00,1900-01-02 00:00:00,0000064897,1,NORTHPT   ,4785,"MEDLINE 119883 10""x16"" Instrument Drape",1,160,160,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",1170 South Northpoint Blvd.,,IL,60085          ,          ,14,,Medline - SPT Division,Waukegan,,PCI-01    ,,111.454404
2026-01-19 00:00:00,2026-04-14 00:00:00,2026-12-29 00:00:00,1900-01-02 00:00:00,0000064903,10,C46       ,5117,MEDLINE OPTIFOAM THIN 4x4 MSC1544EP,2,94.6,189.2,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",5701 PROMONTORY PKWY,,CA,953779201,          ,0,,Medline Industries LP,TRACY,,PCI-01    ,,36.703727999999984
2026-01-19 00:00:00,2026-04-14 00:00:00,2026-12-29 00:00:00,1900-01-02 00:00:00,0000064905,20,C09       ,5116,MEDLINE OPTIFOAM THIN 2X3 MSC1523EP,3,63.42,190.26,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",1960 W Miro Way,,CA,92376,          ,0,,Medline Industries LP,Rialto,,PCI-01    ,,66.15872100000001
2026-01-19 00:00:00,2026-04-14 00:00:00,2026-12-29 00:00:00,1900-01-02 00:00:00,0000064905,30,C09       ,5117,MEDLINE OPTIFOAM THIN 4x4 MSC1544EP,6,94.6,567.6,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",1960 W Miro Way,,CA,92376,          ,0,,Medline Industries LP,Rialto,,PCI-01    ,,110.11118399999995
2026-01-19 00:00:00,2026-04-14 00:00:00,2026-12-29 00:00:00,1900-01-02 00:00:00,0000064906,20,C32       ,5117,MEDLINE OPTIFOAM THIN 4x4 MSC1544EP,12,94.6,1135.2,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",29895 US HWY 90 BUS,,TX,77494,          ,0,,Medline Industries LP,Katy,,PCI-01    ,,220.2223679999999
2026-01-19 00:00:00,2026-04-14 00:00:00,2026-12-29 00:00:00,1900-01-02 00:00:00,0000064907,20,C05       ,5117,MEDLINE OPTIFOAM THIN 4x4 MSC1544EP,2,94.6,189.2,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",1062 Old Dixie Hwy,,FL,33823,          ,0,,Medline Industries LP,Auburndale,,PCI-01    ,,36.703727999999984
2026-01-19 00:00:00,2026-04-14 00:00:00,2026-12-29 00:00:00,1900-01-02 00:00:00,0000064908,10,C02       ,5116,MEDLINE OPTIFOAM THIN 2X3 MSC1523EP,38,63.42,2409.96,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.","2200 Cornerstone Pkwy, Ste 100",,IL,60030,          ,0,,Medline Industries LP,Grayslake,,PCI-01    ,,838.0104660000002
2026-01-19 00:00:00,2026-04-14 00:00:00,2026-12-29 00:00:00,1900-01-02 00:00:00,0000064908,20,C02       ,5117,MEDLINE OPTIFOAM THIN 4x4 MSC1544EP,3,94.6,283.8,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.","2200 Cornerstone Pkwy, Ste 100",,IL,60030,          ,0,,Medline Industries LP,Grayslake,,PCI-01    ,,55.055591999999976
2026-01-19 00:00:00,2026-04-14 00:00:00,2026-12-29 00:00:00,1900-01-02 00:00:00,0000064910,10,B48       ,5116,MEDLINE OPTIFOAM THIN 2X3 MSC1523EP,4,63.42,253.68,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",36445 Van Born Road STE 200,,MI,48174,          ,0,,Medline Industries LP,Romulus,,PCI-01    ,,88.21162800000002
2026-01-19 00:00:00,2026-04-14 00:00:00,2026-12-29 00:00:00,1900-01-02 00:00:00,0000064911,10,B06       ,5116,MEDLINE OPTIFOAM THIN 2X3 MSC1523EP,27,63.42,1712.34,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.","1 Medline Drive, Suite 100",,TX,75172,          ,0,,Medline Industries LP,Wilmer,,PCI-01    ,,595.4284890000001
2026-01-19 00:00:00,2026-04-14 00:00:00,2026-12-29 00:00:00,1900-01-02 00:00:00,0000064914,10,C89       ,5117,MEDLINE OPTIFOAM THIN 4x4 MSC1544EP,1,94.6,94.6,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",251 Hilton Dr,,IN,47130,          ,0,,Medline Industries LP,Jeffersonville,,PCI-01    ,,18.351863999999992
2026-01-27 00:00:00,2026-05-02 00:00:00,2026-12-29 00:00:00,1900-01-02 00:00:00,0000064930,2,MORENO    ,6008,"MEDLINE CURAD MEDISTRIP 1/4 X 1.5 IN, STERILE NON250114",1,71.94,71.94,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",16415 Cosmos Street,,CA,92551          ,          ,1,,Medline - SPT Division,Moreno Valley,call for dock appointment 951-296-2639 x 4237 or email yduran@medline.com,PCI-01    ,,36.229518999999996
2026-02-02 00:00:00,2026-04-28 00:00:00,2026-12-29 00:00:00,1900-01-02 00:00:00,0000064941,10,B51       ,5116,MEDLINE OPTIFOAM THIN 2X3 MSC1523EP,24,63.42,1522.08,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",60 Athletes Way N STE 100,,TN,37122,          ,0,,Medline Industries LP,Mount Juliet,,PCI-01    ,,529.2697680000001
2026-02-02 00:00:00,2026-04-28 00:00:00,2026-12-29 00:00:00,1900-01-02 00:00:00,0000064943,10,C02       ,5117,MEDLINE OPTIFOAM THIN 4x4 MSC1544EP,3,94.6,283.8,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.","2200 Cornerstone Pkwy, Ste 100",,IL,60030,          ,0,,Medline Industries LP,Grayslake,,PCI-01    ,,55.055591999999976
2026-02-02 00:00:00,2026-04-28 00:00:00,2026-12-29 00:00:00,1900-01-02 00:00:00,0000064946,20,C41       ,5116,MEDLINE OPTIFOAM THIN 2X3 MSC1523EP,15,63.42,951.3,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",1040 Enterprise Parkway,,OH,43162,          ,0,,Medline Industries LP,West Jefferson,,PCI-01    ,,330.79360500000007
2026-02-02 00:00:00,2026-04-28 00:00:00,2026-12-29 00:00:00,1900-01-02 00:00:00,0000064948,10,B36       ,5117,MEDLINE OPTIFOAM THIN 4x4 MSC1544EP,1,94.6,94.6,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",1989 TRANSIT WAY,,NY,144203007,          ,0,,Medline Industries LP,BROCKPORT,,PCI-01    ,,18.351863999999992
2026-02-02 00:00:00,2026-04-28 00:00:00,2026-12-29 00:00:00,1900-01-02 00:00:00,0000064949,10,C46       ,5116,MEDLINE OPTIFOAM THIN 2X3 MSC1523EP,4,63.42,253.68,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",5701 PROMONTORY PKWY,,CA,953779201,          ,0,,Medline Industries LP,TRACY,,PCI-01    ,,88.21162800000002
2026-02-02 00:00:00,2026-04-28 00:00:00,2026-12-29 00:00:00,1900-01-02 00:00:00,0000064949,20,C46       ,5117,MEDLINE OPTIFOAM THIN 4x4 MSC1544EP,18,94.6,1702.8,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",5701 PROMONTORY PKWY,,CA,953779201,          ,0,,Medline Industries LP,TRACY,,PCI-01    ,,330.3335519999998
2026-02-02 00:00:00,2026-04-28 00:00:00,2026-12-29 00:00:00,1900-01-02 00:00:00,0000064950,10,C03       ,5116,MEDLINE OPTIFOAM THIN 2X3 MSC1523EP,10,63.42,634.2,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",1500 Medline Place,,GA,30253,          ,0,,Medline Industries LP,McDonough,,PCI-01    ,,220.52907000000005
2026-02-02 00:00:00,2026-04-28 00:00:00,2026-12-29 00:00:00,1900-01-02 00:00:00,0000064951,20,C09       ,5116,MEDLINE OPTIFOAM THIN 2X3 MSC1523EP,10,63.42,634.2,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",1960 W Miro Way,,CA,92376,          ,0,,Medline Industries LP,Rialto,,PCI-01    ,,220.52907000000005
2026-02-02 00:00:00,2026-04-28 00:00:00,2026-12-29 00:00:00,1900-01-02 00:00:00,0000064951,30,C09       ,5117,MEDLINE OPTIFOAM THIN 4x4 MSC1544EP,11,94.6,1040.6,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",1960 W Miro Way,,CA,92376,          ,0,,Medline Industries LP,Rialto,,PCI-01    ,,201.87050399999993
2026-02-02 00:00:00,2026-04-28 00:00:00,2026-12-29 00:00:00,1900-01-02 00:00:00,0000064953,20,C89       ,5116,MEDLINE OPTIFOAM THIN 2X3 MSC1523EP,4,63.42,253.68,MEDL      ,MEDICAL   ,FALSE,SO,,"Medline Industries, Inc.",251 Hilton Dr,,IN,47130,          ,0,,Medline Industries LP,Jeffersonville,,PCI-01    ,,88.21162800000002
